sale_id,Product,quantity_sold,each_price,sale_date,Purchase Address,sales,day,month,year
189597,Wired Headphones,2.0,11.99,2019-04-21 11:12:00,"240 Chestnut St, Dallas, TX 75001",23.98,21.0,4.0,2019.0
189598,34in Ultrawide Monitor,1.0,379.99,2019-04-09 19:29:00,"103 Meadow St, Boston, MA 02215",379.99,9.0,4.0,2019.0
189599,Lightning Charging Cable,1.0,14.95,2019-04-19 12:37:00,"215 10th St, San Francisco, CA 94016",14.95,19.0,4.0,2019.0
189600,USB-C Charging Cable,1.0,11.95,2019-04-07 16:49:00,"561 Walnut St, Austin, TX 73301",11.95,7.0,4.0,2019.0
189601,Macbook Pro Laptop,1.0,1700.0,2019-04-25 19:47:00,"865 Hill St, San Francisco, CA 94016",1700.0,25.0,4.0,2019.0
189602,AA Batteries (4-pack),1.0,3.84,2019-04-29 06:29:00,"924 Cherry St, Dallas, TX 75001",3.84,29.0,4.0,2019.0
189603,Lightning Charging Cable,2.0,14.95,2019-04-11 01:54:00,"507 1st St, Los Angeles, CA 90001",29.9,11.0,4.0,2019.0
189604,Wired Headphones,1.0,11.99,2019-04-22 12:24:00,"169 Sunset St, Seattle, WA 98101",11.99,22.0,4.0,2019.0
189605,USB-C Charging Cable,1.0,11.95,2019-04-30 20:44:00,"961 South St, Austin, TX 73301",11.95,30.0,4.0,2019.0
189606,Lightning Charging Cable,1.0,14.95,2019-04-27 21:51:00,"992 5th St, Dallas, TX 75001",14.95,27.0,4.0,2019.0
189607,AAA Batteries (4-pack),3.0,2.99,2019-04-28 13:56:00,"750 Meadow St, Los Angeles, CA 90001",8.97,28.0,4.0,2019.0
189608,AA Batteries (4-pack),1.0,3.84,2019-04-15 13:26:00,"727 14th St, Seattle, WA 98101",3.84,15.0,4.0,2019.0
189609,Apple Airpods Headphones,1.0,150.0,2019-04-14 11:58:00,"685 4th St, San Francisco, CA 94016",150.0,14.0,4.0,2019.0
189610,Lightning Charging Cable,1.0,14.95,2019-04-10 21:19:00,"983 2nd St, Boston, MA 02215",14.95,10.0,4.0,2019.0
189611,AA Batteries (4-pack),1.0,3.84,2019-04-25 09:48:00,"527 Adams St, San Francisco, CA 94016",3.84,25.0,4.0,2019.0
189612,AA Batteries (4-pack),3.0,3.84,2019-04-10 21:48:00,"399 Pine St, Boston, MA 02215",11.52,10.0,4.0,2019.0
189613,Macbook Pro Laptop,1.0,1700.0,2019-04-09 15:51:00,"312 Ridge St, San Francisco, CA 94016",1700.0,9.0,4.0,2019.0
189614,USB-C Charging Cable,1.0,11.95,2019-04-25 14:15:00,"336 Maple St, Los Angeles, CA 90001",11.95,25.0,4.0,2019.0
189615,AA Batteries (4-pack),2.0,3.84,2019-04-23 19:30:00,"196 13th St, San Francisco, CA 94016",7.68,23.0,4.0,2019.0
189616,Lightning Charging Cable,1.0,14.95,2019-04-29 16:37:00,"639 1st St, Dallas, TX 75001",14.95,29.0,4.0,2019.0
189617,iPhone,1.0,700.0,2019-04-22 15:34:00,"902 5th St, Austin, TX 73301",700.0,22.0,4.0,2019.0
189617,Wired Headphones,1.0,11.99,2019-04-22 15:34:00,"902 5th St, Austin, TX 73301",11.99,22.0,4.0,2019.0
189618,USB-C Charging Cable,1.0,11.95,2019-04-30 23:41:00,"246 Spruce St, Seattle, WA 98101",11.95,30.0,4.0,2019.0
189619,AA Batteries (4-pack),1.0,3.84,2019-04-23 21:04:00,"498 Maple St, Los Angeles, CA 90001",3.84,23.0,4.0,2019.0
189620,Wired Headphones,1.0,11.99,2019-04-15 01:28:00,"910 Lake St, Boston, MA 02215",11.99,15.0,4.0,2019.0
189621,ThinkPad Laptop,1.0,999.99,2019-04-28 00:14:00,"623 Church St, San Francisco, CA 94016",999.99,28.0,4.0,2019.0
189622,27in FHD Monitor,1.0,149.99,2019-04-09 15:44:00,"175 Elm St, San Francisco, CA 94016",149.99,9.0,4.0,2019.0
189623,27in 4K Gaming Monitor,1.0,389.99,2019-04-30 22:18:00,"996 2nd St, Los Angeles, CA 90001",389.99,30.0,4.0,2019.0
189624,Lightning Charging Cable,1.0,14.95,2019-04-17 19:40:00,"762 Jackson St, San Francisco, CA 94016",14.95,17.0,4.0,2019.0
189625,AAA Batteries (4-pack),3.0,2.99,2019-04-03 16:40:00,"387 Johnson St, Dallas, TX 75001",8.97,3.0,4.0,2019.0
189626,34in Ultrawide Monitor,1.0,379.99,2019-04-25 13:09:00,"483 Sunset St, San Francisco, CA 94016",379.99,25.0,4.0,2019.0
189627,AAA Batteries (4-pack),1.0,2.99,2019-04-25 17:00:00,"227 Cedar St, Los Angeles, CA 90001",2.99,25.0,4.0,2019.0
189628,AA Batteries (4-pack),2.0,3.84,2019-04-18 21:04:00,"619 10th St, Seattle, WA 98101",7.68,18.0,4.0,2019.0
189629,iPhone,1.0,700.0,2019-04-27 14:49:00,"650 West St, New York City, NY 10001",700.0,27.0,4.0,2019.0
189630,AAA Batteries (4-pack),2.0,2.99,2019-04-23 19:22:00,"622 Elm St, Los Angeles, CA 90001",5.98,23.0,4.0,2019.0
189631,Bose SoundSport Headphones,1.0,99.99,2019-04-27 00:41:00,"626 Sunset St, Seattle, WA 98101",99.99,27.0,4.0,2019.0
189632,Apple Airpods Headphones,1.0,150.0,2019-04-19 22:51:00,"953 Pine St, San Francisco, CA 94016",150.0,19.0,4.0,2019.0
189633,ThinkPad Laptop,1.0,999.99,2019-04-13 12:56:00,"645 12th St, Seattle, WA 98101",999.99,13.0,4.0,2019.0
189634,34in Ultrawide Monitor,1.0,379.99,2019-04-07 15:33:00,"687 4th St, Dallas, TX 75001",379.99,7.0,4.0,2019.0
189635,Wired Headphones,1.0,11.99,2019-04-30 13:10:00,"526 8th St, San Francisco, CA 94016",11.99,30.0,4.0,2019.0
189636,Macbook Pro Laptop,1.0,1700.0,2019-04-17 18:06:00,"410 Highland St, New York City, NY 10001",1700.0,17.0,4.0,2019.0
189637,AAA Batteries (4-pack),1.0,2.99,2019-04-11 16:06:00,"740 Forest St, New York City, NY 10001",2.99,11.0,4.0,2019.0
189638,Apple Airpods Headphones,1.0,150.0,2019-04-13 01:18:00,"823 Cedar St, New York City, NY 10001",150.0,13.0,4.0,2019.0
189639,AA Batteries (4-pack),2.0,3.84,2019-04-03 15:59:00,"615 River St, New York City, NY 10001",7.68,3.0,4.0,2019.0
189640,Vareebadd Phone,1.0,400.0,2019-04-29 21:02:00,"615 13th St, Dallas, TX 75001",400.0,29.0,4.0,2019.0
189641,Apple Airpods Headphones,1.0,150.0,2019-04-18 19:24:00,"328 Sunset St, Boston, MA 02215",150.0,18.0,4.0,2019.0
189642,Apple Airpods Headphones,2.0,150.0,2019-04-25 12:37:00,"509 Highland St, San Francisco, CA 94016",300.0,25.0,4.0,2019.0
189643,Bose SoundSport Headphones,1.0,99.99,2019-04-16 21:51:00,"928 5th St, Atlanta, GA 30301",99.99,16.0,4.0,2019.0
189644,AAA Batteries (4-pack),1.0,2.99,2019-04-23 22:18:00,"380 Cherry St, New York City, NY 10001",2.99,23.0,4.0,2019.0
189645,AA Batteries (4-pack),1.0,3.84,2019-04-23 15:47:00,"507 River St, Austin, TX 73301",3.84,23.0,4.0,2019.0
189646,Bose SoundSport Headphones,1.0,99.99,2019-04-03 09:06:00,"95 2nd St, Los Angeles, CA 90001",99.99,3.0,4.0,2019.0
189647,AA Batteries (4-pack),1.0,3.84,2019-04-29 13:34:00,"4 1st St, Boston, MA 02215",3.84,29.0,4.0,2019.0
189648,AAA Batteries (4-pack),1.0,2.99,2019-04-15 10:59:00,"790 Main St, San Francisco, CA 94016",2.99,15.0,4.0,2019.0
189649,27in 4K Gaming Monitor,1.0,389.99,2019-04-11 17:24:00,"674 Hill St, Atlanta, GA 30301",389.99,11.0,4.0,2019.0
189650,USB-C Charging Cable,2.0,11.95,2019-04-29 11:40:00,"26 Elm St, San Francisco, CA 94016",23.9,29.0,4.0,2019.0
189651,Apple Airpods Headphones,1.0,150.0,2019-04-10 23:05:00,"96 12th St, Atlanta, GA 30301",150.0,10.0,4.0,2019.0
189652,Bose SoundSport Headphones,1.0,99.99,2019-04-07 11:24:00,"409 Dogwood St, Austin, TX 73301",99.99,7.0,4.0,2019.0
189653,AA Batteries (4-pack),1.0,3.84,2019-04-27 20:03:00,"609 Walnut St, Portland, ME 04101",3.84,27.0,4.0,2019.0
189654,USB-C Charging Cable,1.0,11.95,2019-04-21 18:57:00,"383 2nd St, San Francisco, CA 94016",11.95,21.0,4.0,2019.0
189655,27in FHD Monitor,1.0,149.99,2019-04-27 11:30:00,"579 Johnson St, Boston, MA 02215",149.99,27.0,4.0,2019.0
189656,AA Batteries (4-pack),1.0,3.84,2019-04-05 19:56:00,"637 14th St, Atlanta, GA 30301",3.84,5.0,4.0,2019.0
189657,Bose SoundSport Headphones,1.0,99.99,2019-04-20 13:02:00,"659 North St, San Francisco, CA 94016",99.99,20.0,4.0,2019.0
189658,34in Ultrawide Monitor,1.0,379.99,2019-04-03 16:12:00,"377 Main St, Dallas, TX 75001",379.99,3.0,4.0,2019.0
189659,USB-C Charging Cable,1.0,11.95,2019-04-18 16:30:00,"803 1st St, San Francisco, CA 94016",11.95,18.0,4.0,2019.0
189660,Wired Headphones,1.0,11.99,2019-04-23 14:00:00,"203 West St, Boston, MA 02215",11.99,23.0,4.0,2019.0
189661,AA Batteries (4-pack),1.0,3.84,2019-04-03 11:05:00,"124 South St, Los Angeles, CA 90001",3.84,3.0,4.0,2019.0
189662,27in 4K Gaming Monitor,1.0,389.99,2019-04-21 16:17:00,"536 Hickory St, Los Angeles, CA 90001",389.99,21.0,4.0,2019.0
189663,Wired Headphones,2.0,11.99,2019-04-11 12:31:00,"833 Ridge St, Dallas, TX 75001",23.98,11.0,4.0,2019.0
189664,Apple Airpods Headphones,1.0,150.0,2019-04-03 08:26:00,"685 Wilson St, New York City, NY 10001",150.0,3.0,4.0,2019.0
189665,Apple Airpods Headphones,1.0,150.0,2019-04-20 23:37:00,"790 Lincoln St, Dallas, TX 75001",150.0,20.0,4.0,2019.0
189666,27in FHD Monitor,1.0,149.99,2019-04-08 20:52:00,"997 Chestnut St, San Francisco, CA 94016",149.99,8.0,4.0,2019.0
189667,Macbook Pro Laptop,1.0,1700.0,2019-04-06 19:13:00,"832 5th St, New York City, NY 10001",1700.0,6.0,4.0,2019.0
189668,USB-C Charging Cable,1.0,11.95,2019-04-01 16:03:00,"304 Sunset St, Austin, TX 73301",11.95,1.0,4.0,2019.0
189669,Google Phone,1.0,600.0,2019-04-30 08:32:00,"90 12th St, Los Angeles, CA 90001",600.0,30.0,4.0,2019.0
189669,Bose SoundSport Headphones,1.0,99.99,2019-04-30 08:32:00,"90 12th St, Los Angeles, CA 90001",99.99,30.0,4.0,2019.0
189670,27in FHD Monitor,1.0,149.99,2019-04-17 18:41:00,"728 Lakeview St, Los Angeles, CA 90001",149.99,17.0,4.0,2019.0
189671,AA Batteries (4-pack),1.0,3.84,2019-04-25 11:07:00,"133 Cherry St, Boston, MA 02215",3.84,25.0,4.0,2019.0
189672,Wired Headphones,1.0,11.99,2019-04-30 20:17:00,"500 Hickory St, Portland, OR 97035",11.99,30.0,4.0,2019.0
189673,20in Monitor,1.0,109.99,2019-04-18 21:53:00,"368 Maple St, Atlanta, GA 30301",109.99,18.0,4.0,2019.0
189674,AA Batteries (4-pack),2.0,3.84,2019-04-01 10:23:00,"197 11th St, New York City, NY 10001",7.68,1.0,4.0,2019.0
189675,Flatscreen TV,1.0,300.0,2019-04-20 02:34:00,"405 Cherry St, New York City, NY 10001",300.0,20.0,4.0,2019.0
189676,27in FHD Monitor,1.0,149.99,2019-04-11 15:41:00,"311 Johnson St, Los Angeles, CA 90001",149.99,11.0,4.0,2019.0
189677,AAA Batteries (4-pack),1.0,2.99,2019-04-01 14:06:00,"874 Pine St, Portland, OR 97035",2.99,1.0,4.0,2019.0
189678,Google Phone,1.0,600.0,2019-04-06 20:44:00,"755 Chestnut St, New York City, NY 10001",600.0,6.0,4.0,2019.0
189679,34in Ultrawide Monitor,1.0,379.99,2019-04-24 16:49:00,"212 Lakeview St, San Francisco, CA 94016",379.99,24.0,4.0,2019.0
189680,Flatscreen TV,1.0,300.0,2019-04-08 15:03:00,"743 Washington St, San Francisco, CA 94016",300.0,8.0,4.0,2019.0
189681,AA Batteries (4-pack),1.0,3.84,2019-04-29 19:26:00,"254 14th St, San Francisco, CA 94016",3.84,29.0,4.0,2019.0
189681,Bose SoundSport Headphones,1.0,99.99,2019-04-29 19:26:00,"254 14th St, San Francisco, CA 94016",99.99,29.0,4.0,2019.0
189682,Google Phone,1.0,600.0,2019-04-14 12:57:00,"470 11th St, Dallas, TX 75001",600.0,14.0,4.0,2019.0
189683,Apple Airpods Headphones,1.0,150.0,2019-04-03 21:08:00,"732 Center St, Seattle, WA 98101",150.0,3.0,4.0,2019.0
189684,Flatscreen TV,1.0,300.0,2019-04-25 12:30:00,"327 Chestnut St, Atlanta, GA 30301",300.0,25.0,4.0,2019.0
189685,27in 4K Gaming Monitor,1.0,389.99,2019-04-01 13:28:00,"729 Center St, New York City, NY 10001",389.99,1.0,4.0,2019.0
189686,Wired Headphones,1.0,11.99,2019-04-01 12:50:00,"510 Jefferson St, San Francisco, CA 94016",11.99,1.0,4.0,2019.0
189687,iPhone,1.0,700.0,2019-04-23 10:48:00,"929 Park St, New York City, NY 10001",700.0,23.0,4.0,2019.0
189688,Bose SoundSport Headphones,1.0,99.99,2019-04-30 22:27:00,"895 14th St, San Francisco, CA 94016",99.99,30.0,4.0,2019.0
189689,27in FHD Monitor,1.0,149.99,2019-04-16 18:30:00,"221 River St, Seattle, WA 98101",149.99,16.0,4.0,2019.0
189690,AA Batteries (4-pack),1.0,3.84,2019-04-11 00:25:00,"351 6th St, San Francisco, CA 94016",3.84,11.0,4.0,2019.0
189691,AA Batteries (4-pack),1.0,3.84,2019-04-30 11:52:00,"474 Lake St, Seattle, WA 98101",3.84,30.0,4.0,2019.0
189692,USB-C Charging Cable,1.0,11.95,2019-04-07 17:38:00,"407 South St, San Francisco, CA 94016",11.95,7.0,4.0,2019.0
189693,Bose SoundSport Headphones,1.0,99.99,2019-04-30 18:46:00,"431 Meadow St, Los Angeles, CA 90001",99.99,30.0,4.0,2019.0
189694,AA Batteries (4-pack),1.0,3.84,2019-04-20 20:05:00,"323 12th St, San Francisco, CA 94016",3.84,20.0,4.0,2019.0
189695,Bose SoundSport Headphones,1.0,99.99,2019-04-14 01:02:00,"227 Jefferson St, Portland, OR 97035",99.99,14.0,4.0,2019.0
189696,34in Ultrawide Monitor,1.0,379.99,2019-04-20 10:12:00,"401 River St, San Francisco, CA 94016",379.99,20.0,4.0,2019.0
189697,Macbook Pro Laptop,1.0,1700.0,2019-04-08 18:23:00,"789 13th St, Seattle, WA 98101",1700.0,8.0,4.0,2019.0
189698,27in FHD Monitor,1.0,149.99,2019-04-03 16:52:00,"964 River St, San Francisco, CA 94016",149.99,3.0,4.0,2019.0
189699,USB-C Charging Cable,1.0,11.95,2019-04-24 22:03:00,"288 Johnson St, Seattle, WA 98101",11.95,24.0,4.0,2019.0
189700,Wired Headphones,1.0,11.99,2019-04-06 08:11:00,"477 Highland St, Dallas, TX 75001",11.99,6.0,4.0,2019.0
189701,AA Batteries (4-pack),1.0,3.84,2019-04-14 17:01:00,"657 Elm St, Atlanta, GA 30301",3.84,14.0,4.0,2019.0
189702,Bose SoundSport Headphones,1.0,99.99,2019-04-30 17:21:00,"808 Jackson St, San Francisco, CA 94016",99.99,30.0,4.0,2019.0
189703,USB-C Charging Cable,1.0,11.95,2019-04-06 13:54:00,"429 Spruce St, Los Angeles, CA 90001",11.95,6.0,4.0,2019.0
189704,iPhone,1.0,700.0,2019-04-16 18:12:00,"203 13th St, Dallas, TX 75001",700.0,16.0,4.0,2019.0
189705,USB-C Charging Cable,1.0,11.95,2019-04-24 21:13:00,"21 Park St, Portland, ME 04101",11.95,24.0,4.0,2019.0
189706,27in FHD Monitor,1.0,149.99,2019-04-18 16:36:00,"297 Main St, Seattle, WA 98101",149.99,18.0,4.0,2019.0
189707,27in FHD Monitor,1.0,149.99,2019-04-22 11:08:00,"727 Hill St, Boston, MA 02215",149.99,22.0,4.0,2019.0
189708,AA Batteries (4-pack),1.0,3.84,2019-04-29 23:36:00,"734 Park St, New York City, NY 10001",3.84,29.0,4.0,2019.0
189709,AAA Batteries (4-pack),1.0,2.99,2019-04-18 19:44:00,"757 Lincoln St, Los Angeles, CA 90001",2.99,18.0,4.0,2019.0
189710,Bose SoundSport Headphones,1.0,99.99,2019-04-25 14:39:00,"617 6th St, Boston, MA 02215",99.99,25.0,4.0,2019.0
189711,AA Batteries (4-pack),1.0,3.84,2019-04-04 15:50:00,"801 Washington St, Seattle, WA 98101",3.84,4.0,4.0,2019.0
189711,AA Batteries (4-pack),2.0,3.84,2019-04-04 15:50:00,"801 Washington St, Seattle, WA 98101",7.68,4.0,4.0,2019.0
189712,AA Batteries (4-pack),1.0,3.84,2019-04-23 20:01:00,"684 Willow St, Boston, MA 02215",3.84,23.0,4.0,2019.0
189713,27in FHD Monitor,1.0,149.99,2019-04-30 11:40:00,"597 Center St, San Francisco, CA 94016",149.99,30.0,4.0,2019.0
189714,Lightning Charging Cable,1.0,14.95,2019-04-09 18:47:00,"150 Washington St, Los Angeles, CA 90001",14.95,9.0,4.0,2019.0
189715,Lightning Charging Cable,1.0,14.95,2019-04-18 23:22:00,"612 4th St, New York City, NY 10001",14.95,18.0,4.0,2019.0
189716,AAA Batteries (4-pack),1.0,2.99,2019-04-10 14:51:00,"528 Maple St, Los Angeles, CA 90001",2.99,10.0,4.0,2019.0
189717,AA Batteries (4-pack),2.0,3.84,2019-04-04 07:13:00,"649 West St, Atlanta, GA 30301",7.68,4.0,4.0,2019.0
189718,27in 4K Gaming Monitor,1.0,389.99,2019-04-16 20:08:00,"851 10th St, New York City, NY 10001",389.99,16.0,4.0,2019.0
189719,AAA Batteries (4-pack),1.0,2.99,2019-04-01 21:07:00,"792 Cherry St, New York City, NY 10001",2.99,1.0,4.0,2019.0
189720,27in 4K Gaming Monitor,1.0,389.99,2019-04-17 19:09:00,"74 Cherry St, Austin, TX 73301",389.99,17.0,4.0,2019.0
189721,27in 4K Gaming Monitor,1.0,389.99,2019-04-17 08:32:00,"752 Hill St, Los Angeles, CA 90001",389.99,17.0,4.0,2019.0
189722,Bose SoundSport Headphones,1.0,99.99,2019-04-10 17:07:00,"19 8th St, New York City, NY 10001",99.99,10.0,4.0,2019.0
189723,Wired Headphones,1.0,11.99,2019-04-26 20:57:00,"443 Elm St, San Francisco, CA 94016",11.99,26.0,4.0,2019.0
189724,Lightning Charging Cable,1.0,14.95,2019-04-24 13:10:00,"199 Highland St, San Francisco, CA 94016",14.95,24.0,4.0,2019.0
189725,USB-C Charging Cable,1.0,11.95,2019-04-26 11:48:00,"958 14th St, Seattle, WA 98101",11.95,26.0,4.0,2019.0
189726,Lightning Charging Cable,1.0,14.95,2019-04-18 16:35:00,"884 Madison St, Boston, MA 02215",14.95,18.0,4.0,2019.0
189727,AA Batteries (4-pack),1.0,3.84,2019-04-18 13:10:00,"799 Jackson St, New York City, NY 10001",3.84,18.0,4.0,2019.0
189728,AAA Batteries (4-pack),1.0,2.99,2019-04-27 00:07:00,"295 South St, San Francisco, CA 94016",2.99,27.0,4.0,2019.0
189729,34in Ultrawide Monitor,1.0,379.99,2019-04-20 15:02:00,"206 7th St, San Francisco, CA 94016",379.99,20.0,4.0,2019.0
189730,ThinkPad Laptop,1.0,999.99,2019-04-26 12:10:00,"895 11th St, Seattle, WA 98101",999.99,26.0,4.0,2019.0
189731,27in FHD Monitor,1.0,149.99,2019-04-02 21:05:00,"867 Johnson St, Dallas, TX 75001",149.99,2.0,4.0,2019.0
189732,AAA Batteries (4-pack),2.0,2.99,2019-04-07 20:24:00,"879 Cherry St, San Francisco, CA 94016",5.98,7.0,4.0,2019.0
189733,Apple Airpods Headphones,1.0,150.0,2019-04-28 20:56:00,"858 Washington St, Boston, MA 02215",150.0,28.0,4.0,2019.0
189734,Lightning Charging Cable,1.0,14.95,2019-04-10 10:23:00,"355 Lakeview St, San Francisco, CA 94016",14.95,10.0,4.0,2019.0
189735,AAA Batteries (4-pack),1.0,2.99,2019-04-23 10:39:00,"445 7th St, Seattle, WA 98101",2.99,23.0,4.0,2019.0
189736,AA Batteries (4-pack),1.0,3.84,2019-04-25 18:29:00,"132 Hill St, Austin, TX 73301",3.84,25.0,4.0,2019.0
189737,Wired Headphones,1.0,11.99,2019-04-05 12:25:00,"584 Center St, Seattle, WA 98101",11.99,5.0,4.0,2019.0
189738,Flatscreen TV,1.0,300.0,2019-04-10 14:44:00,"753 5th St, Boston, MA 02215",300.0,10.0,4.0,2019.0
189739,Bose SoundSport Headphones,1.0,99.99,2019-04-24 20:52:00,"510 Dogwood St, Boston, MA 02215",99.99,24.0,4.0,2019.0
189740,Bose SoundSport Headphones,1.0,99.99,2019-04-13 11:40:00,"859 Pine St, Los Angeles, CA 90001",99.99,13.0,4.0,2019.0
189741,Apple Airpods Headphones,1.0,150.0,2019-04-30 10:21:00,"544 Cedar St, Austin, TX 73301",150.0,30.0,4.0,2019.0
189742,Apple Airpods Headphones,1.0,150.0,2019-04-08 10:36:00,"713 Sunset St, New York City, NY 10001",150.0,8.0,4.0,2019.0
189743,USB-C Charging Cable,1.0,11.95,2019-04-30 11:31:00,"902 13th St, Dallas, TX 75001",11.95,30.0,4.0,2019.0
189744,AAA Batteries (4-pack),1.0,2.99,2019-04-03 13:21:00,"617 Sunset St, San Francisco, CA 94016",2.99,3.0,4.0,2019.0
189745,Google Phone,1.0,600.0,2019-04-17 19:29:00,"555 9th St, Boston, MA 02215",600.0,17.0,4.0,2019.0
189746,Macbook Pro Laptop,1.0,1700.0,2019-04-06 20:44:00,"304 9th St, Dallas, TX 75001",1700.0,6.0,4.0,2019.0
189747,USB-C Charging Cable,1.0,11.95,2019-04-08 09:18:00,"404 Cherry St, New York City, NY 10001",11.95,8.0,4.0,2019.0
189748,Bose SoundSport Headphones,1.0,99.99,2019-04-03 10:42:00,"452 Main St, Los Angeles, CA 90001",99.99,3.0,4.0,2019.0
189749,34in Ultrawide Monitor,1.0,379.99,2019-04-03 10:39:00,"710 Madison St, Seattle, WA 98101",379.99,3.0,4.0,2019.0
189750,AA Batteries (4-pack),1.0,3.84,2019-04-27 16:03:00,"10 Center St, Portland, ME 04101",3.84,27.0,4.0,2019.0
189751,27in FHD Monitor,1.0,149.99,2019-04-25 12:30:00,"511 Cherry St, Dallas, TX 75001",149.99,25.0,4.0,2019.0
189752,34in Ultrawide Monitor,1.0,379.99,2019-04-09 17:25:00,"650 Chestnut St, Dallas, TX 75001",379.99,9.0,4.0,2019.0
189753,Flatscreen TV,1.0,300.0,2019-04-08 23:47:00,"986 Lakeview St, New York City, NY 10001",300.0,8.0,4.0,2019.0
189754,Wired Headphones,1.0,11.99,2019-04-11 18:49:00,"739 South St, Los Angeles, CA 90001",11.99,11.0,4.0,2019.0
189755,20in Monitor,1.0,109.99,2019-04-12 13:29:00,"378 Forest St, Los Angeles, CA 90001",109.99,12.0,4.0,2019.0
189756,USB-C Charging Cable,1.0,11.95,2019-04-12 14:19:00,"353 12th St, Boston, MA 02215",11.95,12.0,4.0,2019.0
189757,27in 4K Gaming Monitor,1.0,389.99,2019-04-12 13:52:00,"254 13th St, Los Angeles, CA 90001",389.99,12.0,4.0,2019.0
189758,Lightning Charging Cable,2.0,14.95,2019-04-03 09:01:00,"756 North St, Boston, MA 02215",29.9,3.0,4.0,2019.0
189759,Apple Airpods Headphones,1.0,150.0,2019-04-30 13:44:00,"458 4th St, Portland, ME 04101",150.0,30.0,4.0,2019.0
189760,AAA Batteries (4-pack),1.0,2.99,2019-04-13 10:38:00,"396 Cedar St, Portland, OR 97035",2.99,13.0,4.0,2019.0
189761,Lightning Charging Cable,1.0,14.95,2019-04-18 08:56:00,"263 Sunset St, Boston, MA 02215",14.95,18.0,4.0,2019.0
189762,AAA Batteries (4-pack),2.0,2.99,2019-04-06 18:47:00,"926 Johnson St, Los Angeles, CA 90001",5.98,6.0,4.0,2019.0
189763,AAA Batteries (4-pack),3.0,2.99,2019-04-17 15:43:00,"673 Cherry St, San Francisco, CA 94016",8.97,17.0,4.0,2019.0
189764,Lightning Charging Cable,1.0,14.95,2019-04-18 10:22:00,"201 7th St, San Francisco, CA 94016",14.95,18.0,4.0,2019.0
189765,Lightning Charging Cable,1.0,14.95,2019-04-26 20:35:00,"97 Hill St, Dallas, TX 75001",14.95,26.0,4.0,2019.0
189766,Apple Airpods Headphones,1.0,150.0,2019-04-16 18:43:00,"841 Main St, Boston, MA 02215",150.0,16.0,4.0,2019.0
189767,Lightning Charging Cable,1.0,14.95,2019-04-03 12:35:00,"513 West St, Dallas, TX 75001",14.95,3.0,4.0,2019.0
189768,27in FHD Monitor,1.0,149.99,2019-04-09 20:52:00,"541 14th St, Boston, MA 02215",149.99,9.0,4.0,2019.0
189769,AAA Batteries (4-pack),1.0,2.99,2019-04-18 19:44:00,"988 Lakeview St, New York City, NY 10001",2.99,18.0,4.0,2019.0
189770,Macbook Pro Laptop,1.0,1700.0,2019-04-23 13:56:00,"608 Park St, Los Angeles, CA 90001",1700.0,23.0,4.0,2019.0
189771,Apple Airpods Headphones,1.0,150.0,2019-04-17 09:35:00,"71 Church St, Boston, MA 02215",150.0,17.0,4.0,2019.0
189772,Apple Airpods Headphones,1.0,150.0,2019-04-14 20:17:00,"1 9th St, San Francisco, CA 94016",150.0,14.0,4.0,2019.0
189773,Bose SoundSport Headphones,1.0,99.99,2019-04-24 00:22:00,"426 North St, Atlanta, GA 30301",99.99,24.0,4.0,2019.0
189774,Macbook Pro Laptop,1.0,1700.0,2019-04-28 09:26:00,"673 Elm St, Portland, OR 97035",1700.0,28.0,4.0,2019.0
189775,USB-C Charging Cable,1.0,11.95,2019-04-28 17:04:00,"251 Cherry St, Los Angeles, CA 90001",11.95,28.0,4.0,2019.0
189776,Wired Headphones,1.0,11.99,2019-04-01 11:04:00,"405 2nd St, New York City, NY 10001",11.99,1.0,4.0,2019.0
189777,Wired Headphones,1.0,11.99,2019-04-28 09:21:00,"342 Main St, San Francisco, CA 94016",11.99,28.0,4.0,2019.0
189778,Apple Airpods Headphones,1.0,150.0,2019-04-04 20:31:00,"127 Hickory St, Los Angeles, CA 90001",150.0,4.0,4.0,2019.0
189779,Lightning Charging Cable,1.0,14.95,2019-04-28 12:17:00,"611 10th St, San Francisco, CA 94016",14.95,28.0,4.0,2019.0
189780,Wired Headphones,1.0,11.99,2019-04-19 18:45:00,"73 Church St, Austin, TX 73301",11.99,19.0,4.0,2019.0
189781,AAA Batteries (4-pack),4.0,2.99,2019-04-06 19:11:00,"267 South St, New York City, NY 10001",11.96,6.0,4.0,2019.0
189782,Bose SoundSport Headphones,1.0,99.99,2019-04-18 17:47:00,"460 Wilson St, Los Angeles, CA 90001",99.99,18.0,4.0,2019.0
189783,Apple Airpods Headphones,1.0,150.0,2019-04-03 09:12:00,"111 Center St, Austin, TX 73301",150.0,3.0,4.0,2019.0
189784,AA Batteries (4-pack),1.0,3.84,2019-04-08 23:21:00,"138 Hill St, Dallas, TX 75001",3.84,8.0,4.0,2019.0
189785,Apple Airpods Headphones,1.0,150.0,2019-04-03 12:30:00,"27 8th St, New York City, NY 10001",150.0,3.0,4.0,2019.0
189786,34in Ultrawide Monitor,1.0,379.99,2019-04-29 18:17:00,"20 Madison St, Dallas, TX 75001",379.99,29.0,4.0,2019.0
189787,Wired Headphones,1.0,11.99,2019-04-16 10:33:00,"227 1st St, Los Angeles, CA 90001",11.99,16.0,4.0,2019.0
